date,sku,units-sold
1-28-2015,88f4fbd642b69fac,248
1-29-2015,1cc77eae72,397
1-30-2015,34b56ab7,232
1-31-2015,88f4fbd642b69fac,487
2-1-2015,1cc77eae72,140
2-2-2015,1cc77eae72,247
2-3-2015,88f4fbd642b69fac,186
2-4-2015,88f4fbd642b69fac,142
2-5-2015,88f4fbd642b69fac,377
2-6-2015,1cc77eae72,387
2-7-2015,88f4fbd642b69fac,334
2-8-2015,2b5eba53a32699,377
2-9-2015,34b56ab7,334
2-10-2015,88f4fbd642b69fac,239
2-11-2015,0444e582,318
2-12-2015,34b56ab7,196
2-13-2015,88f4fbd642b69fac,249
2-14-2015,1cc77eae72,137
2-15-2015,88f4fbd642b69fac,234
2-16-2015,1cc77eae72,130
2-17-2015,88f4fbd642b69fac,262
2-18-2015,88f4fbd642b69fac,378
2-19-2015,1cc77eae72,82
2-20-2015,1cc77eae72,56
2-21-2015,88f4fbd642b69fac,52
2-22-2015,1cc77eae72,282
2-23-2015,34b56ab7,269
2-24-2015,34b56ab7,260
2-25-2015,34b56ab7,131
2-26-2015,88f4fbd642b69fac,351
2-27-2015,1cc77eae72,252
2-28-2015,88f4fbd642b69fac,385
3-1-2015,88f4fbd642b69fac,156
3-2-2015,1cc77eae72,343
3-3-2015,34b56ab7,488
3-4-2015,34b56ab7,442
3-5-2015,3e080b,238
3-6-2015,34b56ab7,466
3-7-2015,88f4fbd642b69fac,126
3-8-2015,88f4fbd642b69fac,62
3-9-2015,88f4fbd642b69fac,57
3-10-2015,1cc77eae72,67
3-11-2015,88f4fbd642b69fac,315
3-12-2015,1cc77eae72,183
3-13-2015,34b56ab7,80
3-14-2015,0444e582,482
3-15-2015,34b56ab7,398
3-16-2015,88f4fbd642b69fac,65
3-17-2015,88f4fbd642b69fac,55
3-18-2015,1cc77eae72,475
3-19-2015,0444e582,320
3-20-2015,34b56ab7,333
3-21-2015,34b56ab7,382
3-22-2015,1cc77eae72,325
3-23-2015,1cc77eae72,207
3-24-2015,88f4fbd642b69fac,77
3-25-2015,2b5eba53a32699,207
3-26-2015,88f4fbd642b69fac,309
3-27-2015,1cc77eae72,392
3-28-2015,88f4fbd642b69fac,467
3-29-2015,1cc77eae72,99
3-30-2015,34b56ab7,248
3-31-2015,2b5eba53a32699,73
4-1-2015,88f4fbd642b69fac,202
4-2-2015,88f4fbd642b69fac,92
4-3-2015,34b56ab7,387
4-4-2015,1cc77eae72,466
4-5-2015,88f4fbd642b69fac,312
4-6-2015,1cc77eae72,304
4-7-2015,34b56ab7,59
4-8-2015,88f4fbd642b69fac,171
4-9-2015,88f4fbd642b69fac,242
4-10-2015,1cc77eae72,163
4-11-2015,3e080b,325
4-12-2015,1cc77eae72,85
4-13-2015,88f4fbd642b69fac,405
4-14-2015,34b56ab7,193
4-15-2015,34b56ab7,392
4-16-2015,88f4fbd642b69fac,110
4-17-2015,34b56ab7,84
4-18-2015,34b56ab7,238
4-19-2015,88f4fbd642b69fac,280
4-20-2015,34b56ab7,456
4-21-2015,34b56ab7,190
4-22-2015,1cc77eae72,303
4-23-2015,34b56ab7,318
4-24-2015,1cc77eae72,353
4-25-2015,2b5eba53a32699,100
4-26-2015,88f4fbd642b69fac,231
4-27-2015,1cc77eae72,151
4-28-2015,88f4fbd642b69fac,309
4-29-2015,1cc77eae72,339
4-30-2015,1cc77eae72,231
5-1-2015,34b56ab7,496
5-2-2015,3e080b,344
5-3-2015,1cc77eae72,439
5-4-2015,34b56ab7,456
5-5-2015,34b56ab7,174
5-6-2015,88f4fbd642b69fac,119
5-7-2015,1cc77eae72,453
5-8-2015,88f4fbd642b69fac,453
5-9-2015,1cc77eae72,336
5-10-2015,88f4fbd642b69fac,480
5-11-2015,88f4fbd642b69fac,488
5-12-2015,34b56ab7,380
5-13-2015,34b56ab7,400
5-14-2015,1cc77eae72,229
5-15-2015,34b56ab7,270
5-16-2015,88f4fbd642b69fac,308
5-17-2015,88f4fbd642b69fac,115
5-18-2015,88f4fbd642b69fac,60
5-19-2015,1cc77eae72,182
5-20-2015,1cc77eae72,239
5-21-2015,34b56ab7,370
5-22-2015,1cc77eae72,119
5-23-2015,34b56ab7,237
5-24-2015,3e080b,457
5-25-2015,34b56ab7,392
5-26-2015,1cc77eae72,127
5-27-2015,88f4fbd642b69fac,223
5-28-2015,34b56ab7,78
5-29-2015,88f4fbd642b69fac,415
5-30-2015,88f4fbd642b69fac,314
5-31-2015,34b56ab7,249
6-1-2015,1cc77eae72,207
6-2-2015,0444e582,387
6-3-2015,1cc77eae72,400
6-4-2015,1cc77eae72,424
6-5-2015,1cc77eae72,369
6-6-2015,88f4fbd642b69fac,469
6-7-2015,88f4fbd642b69fac,195
6-8-2015,3e080b,173
6-9-2015,1cc77eae72,286
6-10-2015,34b56ab7,243
6-11-2015,34b56ab7,391
6-12-2015,88f4fbd642b69fac,251
6-13-2015,34b56ab7,352
6-14-2015,88f4fbd642b69fac,319
6-15-2015,1cc77eae72,303
6-16-2015,1cc77eae72,126
6-17-2015,1cc77eae72,173
6-18-2015,3e080b,112
6-19-2015,1cc77eae72,253
6-20-2015,88f4fbd642b69fac,348
6-21-2015,1cc77eae72,114
6-22-2015,1cc77eae72,438
6-23-2015,0444e582,438
6-24-2015,88f4fbd642b69fac,107
6-25-2015,0444e582,205
6-26-2015,34b56ab7,416
6-27-2015,1cc77eae72,348
6-28-2015,34b56ab7,328
6-29-2015,1cc77eae72,148
6-30-2015,34b56ab7,408
7-1-2015,88f4fbd642b69fac,340
7-2-2015,88f4fbd642b69fac,381
7-3-2015,34b56ab7,71
7-4-2015,3e080b,79
7-5-2015,88f4fbd642b69fac,458
7-6-2015,88f4fbd642b69fac,375
7-7-2015,1cc77eae72,226
7-8-2015,1cc77eae72,116
7-9-2015,1cc77eae72,234
7-10-2015,3e080b,202
7-11-2015,88f4fbd642b69fac,278
7-12-2015,34b56ab7,290
7-13-2015,34b56ab7,241
7-14-2015,1cc77eae72,147
7-15-2015,1cc77eae72,374
7-16-2015,1cc77eae72,459
7-17-2015,88f4fbd642b69fac,304
7-18-2015,2b5eba53a32699,194
7-19-2015,34b56ab7,219
7-20-2015,88f4fbd642b69fac,487
7-21-2015,34b56ab7,148
7-22-2015,1cc77eae72,214
7-23-2015,34b56ab7,238
7-24-2015,1cc77eae72,209
7-25-2015,3e080b,440
7-26-2015,0444e582,152
7-27-2015,88f4fbd642b69fac,312
7-28-2015,34b56ab7,124
7-29-2015,88f4fbd642b69fac,296
7-30-2015,2b5eba53a32699,68
7-31-2015,34b56ab7,190
8-1-2015,0444e582,292
8-2-2015,34b56ab7,56
8-3-2015,34b56ab7,164
8-4-2015,34b56ab7,463
8-5-2015,88f4fbd642b69fac,358
8-6-2015,1cc77eae72,344
8-7-2015,34b56ab7,160
8-8-2015,0444e582,464
8-9-2015,88f4fbd642b69fac,262
8-10-2015,88f4fbd642b69fac,465
8-11-2015,34b56ab7,309
8-12-2015,88f4fbd642b69fac,399
8-13-2015,34b56ab7,269
8-14-2015,1cc77eae72,115
8-15-2015,1cc77eae72,430
8-16-2015,88f4fbd642b69fac,206
8-17-2015,88f4fbd642b69fac,159
8-18-2015,1cc77eae72,202
8-19-2015,1cc77eae72,476
8-20-2015,2b5eba53a32699,449
8-21-2015,34b56ab7,448
8-22-2015,34b56ab7,373
8-23-2015,1cc77eae72,426
8-24-2015,3e080b,325
8-25-2015,2b5eba53a32699,215
8-26-2015,88f4fbd642b69fac,345
8-27-2015,88f4fbd642b69fac,311
8-28-2015,34b56ab7,321
8-29-2015,3e080b,272
8-30-2015,1cc77eae72,134
8-31-2015,1cc77eae72,206
9-1-2015,34b56ab7,401
9-2-2015,34b56ab7,321
9-3-2015,34b56ab7,392
9-4-2015,88f4fbd642b69fac,127
9-5-2015,0444e582,236
9-6-2015,88f4fbd642b69fac,69
9-7-2015,34b56ab7,227
9-8-2015,88f4fbd642b69fac,323
9-9-2015,1cc77eae72,224
9-10-2015,34b56ab7,80
9-11-2015,88f4fbd642b69fac,146
9-12-2015,88f4fbd642b69fac,151
9-13-2015,1cc77eae72,355
9-14-2015,34b56ab7,52
9-15-2015,88f4fbd642b69fac,129
9-16-2015,34b56ab7,362
9-17-2015,34b56ab7,271
9-18-2015,1cc77eae72,107
9-19-2015,88f4fbd642b69fac,391
9-20-2015,34b56ab7,444
9-21-2015,34b56ab7,259
9-22-2015,88f4fbd642b69fac,188
9-23-2015,34b56ab7,418
9-24-2015,34b56ab7,102
9-25-2015,88f4fbd642b69fac,251
9-26-2015,1cc77eae72,444
9-27-2015,88f4fbd642b69fac,184
9-28-2015,34b56ab7,268
9-29-2015,1cc77eae72,479
9-30-2015,34b56ab7,77
10-1-2015,88f4fbd642b69fac,233
10-2-2015,88f4fbd642b69fac,332
10-3-2015,34b56ab7,363
10-4-2015,88f4fbd642b69fac,51
10-5-2015,34b56ab7,306
10-6-2015,1cc77eae72,392
10-7-2015,1cc77eae72,475
10-8-2015,1cc77eae72,182
10-9-2015,1cc77eae72,52
10-10-2015,1cc77eae72,430
10-11-2015,1cc77eae72,319
10-12-2015,34b56ab7,438
10-13-2015,34b56ab7,419
10-14-2015,34b56ab7,257
10-15-2015,1cc77eae72,373
10-16-2015,1cc77eae72,368
10-17-2015,88f4fbd642b69fac,152
10-18-2015,34b56ab7,484
10-19-2015,34b56ab7,295
10-20-2015,88f4fbd642b69fac,297
10-21-2015,34b56ab7,437
10-22-2015,88f4fbd642b69fac,282
10-23-2015,1cc77eae72,68
10-24-2015,34b56ab7,346
10-25-2015,34b56ab7,171
10-26-2015,34b56ab7,473
10-27-2015,88f4fbd642b69fac,171
10-28-2015,88f4fbd642b69fac,117
10-29-2015,1cc77eae72,360
10-30-2015,88f4fbd642b69fac,241
10-31-2015,1cc77eae72,127
11-1-2015,34b56ab7,406
11-2-2015,34b56ab7,454
11-3-2015,34b56ab7,304
11-4-2015,1cc77eae72,182
11-5-2015,88f4fbd642b69fac,240
11-6-2015,34b56ab7,118
11-7-2015,34b56ab7,83
11-8-2015,34b56ab7,350
11-9-2015,88f4fbd642b69fac,64
11-10-2015,34b56ab7,386
11-11-2015,34b56ab7,420
11-12-2015,88f4fbd642b69fac,244
11-13-2015,88f4fbd642b69fac,167
11-14-2015,88f4fbd642b69fac,369
11-15-2015,88f4fbd642b69fac,496
11-16-2015,88f4fbd642b69fac,111
11-17-2015,2b5eba53a32699,418
11-18-2015,34b56ab7,353
11-19-2015,1cc77eae72,373
11-20-2015,88f4fbd642b69fac,347
11-21-2015,34b56ab7,321
11-22-2015,34b56ab7,142
11-23-2015,34b56ab7,177
11-24-2015,88f4fbd642b69fac,189
11-25-2015,1cc77eae72,324
11-26-2015,34b56ab7,186
11-27-2015,1cc77eae72,239
11-28-2015,1cc77eae72,296
11-29-2015,1cc77eae72,174
11-30-2015,1cc77eae72,396
12-1-2015,88f4fbd642b69fac,67
12-2-2015,1cc77eae72,340
12-3-2015,88f4fbd642b69fac,158
12-4-2015,34b56ab7,224
12-5-2015,1cc77eae72,439
12-6-2015,34b56ab7,477
12-7-2015,34b56ab7,358
12-8-2015,88f4fbd642b69fac,378
12-9-2015,34b56ab7,284
12-10-2015,3e080b,123
12-11-2015,88f4fbd642b69fac,491
12-12-2015,34b56ab7,96
12-13-2015,88f4fbd642b69fac,477
12-14-2015,0444e582,362
12-15-2015,34b56ab7,230
12-16-2015,3e080b,365
12-17-2015,1cc77eae72,273
12-18-2015,1cc77eae72,455
12-19-2015,88f4fbd642b69fac,392
12-20-2015,1cc77eae72,123
12-21-2015,34b56ab7,447
12-22-2015,34b56ab7,318
12-23-2015,34b56ab7,328
12-24-2015,3e080b,292
12-25-2015,88f4fbd642b69fac,410
12-26-2015,34b56ab7,293
12-27-2015,88f4fbd642b69fac,281
12-28-2015,1cc77eae72,193
12-29-2015,88f4fbd642b69fac,207
12-30-2015,88f4fbd642b69fac,479
12-31-2015,0444e582,380
1-1-2016,34b56ab7,409
1-2-2016,34b56ab7,106
1-3-2016,1cc77eae72,265
1-4-2016,1cc77eae72,97
1-5-2016,88f4fbd642b69fac,448
1-6-2016,1cc77eae72,283
1-7-2016,3e080b,106
1-8-2016,0444e582,192
1-9-2016,1cc77eae72,61
1-10-2016,1cc77eae72,279
1-11-2016,2b5eba53a32699,208
1-12-2016,34b56ab7,149
1-13-2016,88f4fbd642b69fac,332
1-14-2016,1cc77eae72,50
1-15-2016,3e080b,241
1-16-2016,1cc77eae72,262
1-17-2016,1cc77eae72,225
1-18-2016,88f4fbd642b69fac,448
1-19-2016,88f4fbd642b69fac,293
1-20-2016,34b56ab7,493
1-21-2016,34b56ab7,289
1-22-2016,88f4fbd642b69fac,148
1-23-2016,1cc77eae72,429
1-24-2016,88f4fbd642b69fac,171
1-25-2016,88f4fbd642b69fac,64
1-26-2016,88f4fbd642b69fac,83
1-27-2016,34b56ab7,449
1-28-2016,34b56ab7,68
1-29-2016,1cc77eae72,231
1-30-2016,1cc77eae72,289
1-31-2016,1cc77eae72,51
2-1-2016,1cc77eae72,221
2-2-2016,34b56ab7,95
2-3-2016,88f4fbd642b69fac,428
2-4-2016,34b56ab7,212
2-5-2016,34b56ab7,318
2-6-2016,34b56ab7,427
2-7-2016,88f4fbd642b69fac,286
2-8-2016,3e080b,200
2-9-2016,2b5eba53a32699,443
2-10-2016,34b56ab7,340
2-11-2016,88f4fbd642b69fac,208
2-12-2016,34b56ab7,358
2-13-2016,88f4fbd642b69fac,191
2-14-2016,34b56ab7,398
2-15-2016,0444e582,413
2-16-2016,88f4fbd642b69fac,494
2-17-2016,88f4fbd642b69fac,66
2-18-2016,1cc77eae72,317
2-19-2016,0444e582,216
2-20-2016,88f4fbd642b69fac,412
2-21-2016,3e080b,140
2-22-2016,88f4fbd642b69fac,51
2-23-2016,1cc77eae72,365
2-24-2016,88f4fbd642b69fac,422
2-25-2016,88f4fbd642b69fac,476
2-26-2016,1cc77eae72,431
2-27-2016,88f4fbd642b69fac,134
2-28-2016,88f4fbd642b69fac,195
2-29-2016,34b56ab7,95
3-1-2016,88f4fbd642b69fac,213
3-2-2016,1cc77eae72,467
3-3-2016,88f4fbd642b69fac,439
3-4-2016,88f4fbd642b69fac,243
3-5-2016,1cc77eae72,257
3-6-2016,34b56ab7,425
3-7-2016,1cc77eae72,375
3-8-2016,88f4fbd642b69fac,335
3-9-2016,1cc77eae72,329
3-10-2016,88f4fbd642b69fac,202
3-11-2016,1cc77eae72,239
3-12-2016,2b5eba53a32699,194
3-13-2016,34b56ab7,395
3-14-2016,1cc77eae72,281
3-15-2016,2b5eba53a32699,111
3-16-2016,3e080b,273
3-17-2016,1cc77eae72,53
3-18-2016,88f4fbd642b69fac,500
3-19-2016,1cc77eae72,439
3-20-2016,88f4fbd642b69fac,282
3-21-2016,88f4fbd642b69fac,164
3-22-2016,88f4fbd642b69fac,445
3-23-2016,34b56ab7,245
3-24-2016,34b56ab7,168
3-25-2016,88f4fbd642b69fac,263
3-26-2016,1cc77eae72,386
3-27-2016,34b56ab7,462
3-28-2016,1cc77eae72,454
3-29-2016,88f4fbd642b69fac,424
3-30-2016,3e080b,207
3-31-2016,1cc77eae72,374
4-1-2016,34b56ab7,101
4-2-2016,1cc77eae72,332
4-3-2016,34b56ab7,258
4-4-2016,34b56ab7,442
4-5-2016,3e080b,220
4-6-2016,1cc77eae72,383
4-7-2016,1cc77eae72,353
4-8-2016,88f4fbd642b69fac,72
4-9-2016,34b56ab7,234
4-10-2016,88f4fbd642b69fac,127
4-11-2016,88f4fbd642b69fac,497
4-12-2016,1cc77eae72,91
4-13-2016,1cc77eae72,340
4-14-2016,34b56ab7,179
4-15-2016,34b56ab7,292
4-16-2016,88f4fbd642b69fac,139
4-17-2016,34b56ab7,306
4-18-2016,88f4fbd642b69fac,208
4-19-2016,88f4fbd642b69fac,209
4-20-2016,34b56ab7,279
4-21-2016,88f4fbd642b69fac,275
4-22-2016,34b56ab7,415
4-23-2016,34b56ab7,107
4-24-2016,1cc77eae72,155
4-25-2016,1cc77eae72,57
4-26-2016,2b5eba53a32699,468
4-27-2016,34b56ab7,223
4-28-2016,1cc77eae72,352
4-29-2016,34b56ab7,451
4-30-2016,1cc77eae72,471
5-1-2016,1cc77eae72,71
5-2-2016,88f4fbd642b69fac,165
5-3-2016,34b56ab7,211
5-4-2016,1cc77eae72,76
5-5-2016,0444e582,339
5-6-2016,1cc77eae72,444
5-7-2016,88f4fbd642b69fac,450
5-8-2016,1cc77eae72,251
5-9-2016,34b56ab7,217
5-10-2016,3e080b,224
5-11-2016,88f4fbd642b69fac,221
5-12-2016,34b56ab7,278
5-13-2016,34b56ab7,93
5-14-2016,34b56ab7,119
5-15-2016,34b56ab7,477
5-16-2016,2b5eba53a32699,167
5-17-2016,88f4fbd642b69fac,258
5-18-2016,34b56ab7,193
5-19-2016,88f4fbd642b69fac,426
5-20-2016,0444e582,60
5-21-2016,34b56ab7,80
5-22-2016,1cc77eae72,167
5-23-2016,88f4fbd642b69fac,240
5-24-2016,1cc77eae72,305
5-25-2016,88f4fbd642b69fac,383
5-26-2016,88f4fbd642b69fac,57
5-27-2016,1cc77eae72,194
5-28-2016,34b56ab7,376
5-29-2016,34b56ab7,442
5-30-2016,2b5eba53a32699,411
5-31-2016,1cc77eae72,283
6-1-2016,3e080b,439
6-2-2016,3e080b,459
6-3-2016,34b56ab7,128
6-4-2016,1cc77eae72,158
6-5-2016,34b56ab7,264
6-6-2016,1cc77eae72,446
6-7-2016,1cc77eae72,371
6-8-2016,2b5eba53a32699,217
6-9-2016,88f4fbd642b69fac,155
6-10-2016,1cc77eae72,377
6-11-2016,34b56ab7,478
6-12-2016,1cc77eae72,132
6-13-2016,88f4fbd642b69fac,432
6-14-2016,1cc77eae72,272
6-15-2016,1cc77eae72,432
6-16-2016,34b56ab7,456
6-17-2016,34b56ab7,117
6-18-2016,34b56ab7,172
6-19-2016,88f4fbd642b69fac,139
6-20-2016,1cc77eae72,325
6-21-2016,0444e582,186
6-22-2016,88f4fbd642b69fac,381
6-23-2016,88f4fbd642b69fac,262
6-24-2016,88f4fbd642b69fac,263
6-25-2016,88f4fbd642b69fac,321
6-26-2016,1cc77eae72,475
6-27-2016,1cc77eae72,262
6-28-2016,88f4fbd642b69fac,97
6-29-2016,88f4fbd642b69fac,242
6-30-2016,88f4fbd642b69fac,500
7-1-2016,0444e582,436
7-2-2016,88f4fbd642b69fac,255
7-3-2016,88f4fbd642b69fac,272
7-4-2016,34b56ab7,305
7-5-2016,34b56ab7,174
7-6-2016,88f4fbd642b69fac,138
7-7-2016,1cc77eae72,301
7-8-2016,1cc77eae72,293
7-9-2016,88f4fbd642b69fac,436
7-10-2016,88f4fbd642b69fac,172
7-11-2016,34b56ab7,268
7-12-2016,88f4fbd642b69fac,110
7-13-2016,88f4fbd642b69fac,340
7-14-2016,1cc77eae72,115
7-15-2016,0444e582,172
7-16-2016,1cc77eae72,397
7-17-2016,0444e582,234
7-18-2016,2b5eba53a32699,428
7-19-2016,1cc77eae72,53
7-20-2016,2b5eba53a32699,307
7-21-2016,88f4fbd642b69fac,249
7-22-2016,34b56ab7,419
7-23-2016,34b56ab7,207
7-24-2016,34b56ab7,473
7-25-2016,34b56ab7,291
7-26-2016,88f4fbd642b69fac,376
7-27-2016,34b56ab7,109
7-28-2016,1cc77eae72,74
7-29-2016,1cc77eae72,414
7-30-2016,34b56ab7,404
7-31-2016,0444e582,392
8-1-2016,34b56ab7,379
8-2-2016,88f4fbd642b69fac,470
8-3-2016,1cc77eae72,109
8-4-2016,34b56ab7,222
8-5-2016,88f4fbd642b69fac,350
8-6-2016,88f4fbd642b69fac,145
8-7-2016,88f4fbd642b69fac,360
8-8-2016,88f4fbd642b69fac,110
8-9-2016,34b56ab7,433
8-10-2016,88f4fbd642b69fac,194
8-11-2016,1cc77eae72,181
8-12-2016,34b56ab7,128
8-13-2016,88f4fbd642b69fac,93
8-14-2016,2b5eba53a32699,114
8-15-2016,1cc77eae72,479
8-16-2016,2b5eba53a32699,287
8-17-2016,3e080b,164
8-18-2016,34b56ab7,372
8-19-2016,88f4fbd642b69fac,282
8-20-2016,88f4fbd642b69fac,375
8-21-2016,3e080b,266
8-22-2016,34b56ab7,290
8-23-2016,1cc77eae72,454
8-24-2016,2b5eba53a32699,368
8-25-2016,34b56ab7,121
8-26-2016,88f4fbd642b69fac,123
8-27-2016,3e080b,118
8-28-2016,1cc77eae72,182
8-29-2016,88f4fbd642b69fac,150
8-30-2016,88f4fbd642b69fac,199
8-31-2016,34b56ab7,78
9-1-2016,34b56ab7,140
9-2-2016,1cc77eae72,466
9-3-2016,34b56ab7,402
9-4-2016,34b56ab7,53
9-5-2016,2b5eba53a32699,84
9-6-2016,3e080b,489
9-7-2016,88f4fbd642b69fac,146
9-8-2016,1cc77eae72,421
9-9-2016,1cc77eae72,432
9-10-2016,1cc77eae72,299
9-11-2016,1cc77eae72,122
9-12-2016,1cc77eae72,491
9-13-2016,0444e582,100
9-14-2016,1cc77eae72,331
9-15-2016,88f4fbd642b69fac,184
9-16-2016,1cc77eae72,73
9-17-2016,34b56ab7,94
9-18-2016,34b56ab7,443
9-19-2016,88f4fbd642b69fac,149
9-20-2016,1cc77eae72,183
9-21-2016,34b56ab7,106
9-22-2016,3e080b,369
9-23-2016,34b56ab7,230
9-24-2016,34b56ab7,82
9-25-2016,1cc77eae72,266
9-26-2016,1cc77eae72,393
9-27-2016,88f4fbd642b69fac,294
9-28-2016,34b56ab7,405
9-29-2016,3e080b,156
9-30-2016,34b56ab7,189
10-1-2016,88f4fbd642b69fac,116
10-2-2016,2b5eba53a32699,234
10-3-2016,88f4fbd642b69fac,352
10-4-2016,34b56ab7,184
10-5-2016,1cc77eae72,179
10-6-2016,3e080b,360
10-7-2016,34b56ab7,242
10-8-2016,1cc77eae72,308
10-9-2016,88f4fbd642b69fac,337
10-10-2016,1cc77eae72,132
10-11-2016,88f4fbd642b69fac,214
10-12-2016,88f4fbd642b69fac,368
10-13-2016,3e080b,206
10-14-2016,1cc77eae72,241
10-15-2016,1cc77eae72,493
10-16-2016,0444e582,130
10-17-2016,34b56ab7,72
10-18-2016,34b56ab7,310
10-19-2016,34b56ab7,127
10-20-2016,34b56ab7,361
10-21-2016,1cc77eae72,223
10-22-2016,1cc77eae72,229
10-23-2016,1cc77eae72,92
10-24-2016,1cc77eae72,416
10-25-2016,1cc77eae72,65
10-26-2016,34b56ab7,223
10-27-2016,34b56ab7,263
10-28-2016,34b56ab7,333
10-29-2016,2b5eba53a32699,84
10-30-2016,88f4fbd642b69fac,279
10-31-2016,1cc77eae72,317
11-1-2016,88f4fbd642b69fac,123
11-2-2016,88f4fbd642b69fac,386
11-3-2016,34b56ab7,443
11-4-2016,2b5eba53a32699,405
11-5-2016,34b56ab7,343
11-6-2016,3e080b,326
11-7-2016,34b56ab7,123
11-8-2016,34b56ab7,469
11-9-2016,88f4fbd642b69fac,420
11-10-2016,2b5eba53a32699,96
11-11-2016,34b56ab7,332
11-12-2016,34b56ab7,294
11-13-2016,88f4fbd642b69fac,183
11-14-2016,88f4fbd642b69fac,389
11-15-2016,88f4fbd642b69fac,448
11-16-2016,34b56ab7,144
11-17-2016,1cc77eae72,366
11-18-2016,1cc77eae72,311
11-19-2016,88f4fbd642b69fac,447
11-20-2016,34b56ab7,468
11-21-2016,1cc77eae72,86
11-22-2016,88f4fbd642b69fac,62
11-23-2016,3e080b,136
11-24-2016,88f4fbd642b69fac,215
11-25-2016,3e080b,371
11-26-2016,3e080b,95
11-27-2016,88f4fbd642b69fac,446
11-28-2016,1cc77eae72,274
11-29-2016,1cc77eae72,378
11-30-2016,1cc77eae72,352
12-1-2016,88f4fbd642b69fac,481
12-2-2016,34b56ab7,64
12-3-2016,88f4fbd642b69fac,369
12-4-2016,1cc77eae72,231
12-5-2016,1cc77eae72,82
12-6-2016,1cc77eae72,205
12-7-2016,1cc77eae72,160
12-8-2016,3e080b,87
12-9-2016,88f4fbd642b69fac,319
12-10-2016,88f4fbd642b69fac,150
12-11-2016,34b56ab7,309
12-12-2016,34b56ab7,87
12-13-2016,0444e582,488
12-14-2016,34b56ab7,83
12-15-2016,34b56ab7,197
12-16-2016,34b56ab7,453
12-17-2016,0444e582,387
12-18-2016,34b56ab7,220
12-19-2016,1cc77eae72,259
12-20-2016,1cc77eae72,315
12-21-2016,34b56ab7,51
12-22-2016,34b56ab7,55
12-23-2016,88f4fbd642b69fac,298
12-24-2016,34b56ab7,432
12-25-2016,1cc77eae72,349
12-26-2016,34b56ab7,449
12-27-2016,1cc77eae72,280
12-28-2016,1cc77eae72,383
12-29-2016,3e080b,374
12-30-2016,88f4fbd642b69fac,52
12-31-2016,88f4fbd642b69fac,460
1-1-2017,1cc77eae72,470
1-2-2017,34b56ab7,452
1-3-2017,88f4fbd642b69fac,349
1-4-2017,3e080b,390
1-5-2017,1cc77eae72,455
1-6-2017,88f4fbd642b69fac,381
1-7-2017,34b56ab7,183
1-8-2017,88f4fbd642b69fac,490
1-9-2017,1cc77eae72,276
1-10-2017,1cc77eae72,114
1-11-2017,34b56ab7,471
1-12-2017,88f4fbd642b69fac,284
1-13-2017,88f4fbd642b69fac,381
1-14-2017,88f4fbd642b69fac,128
1-15-2017,88f4fbd642b69fac,175
1-16-2017,34b56ab7,451
1-17-2017,1cc77eae72,311
1-18-2017,88f4fbd642b69fac,246
1-19-2017,88f4fbd642b69fac,299
1-20-2017,3e080b,76
1-21-2017,1cc77eae72,484
1-22-2017,1cc77eae72,461
1-23-2017,1cc77eae72,50
1-24-2017,1cc77eae72,277
1-25-2017,34b56ab7,349
1-26-2017,34b56ab7,270
1-27-2017,0444e582,402
1-28-2017,1cc77eae72,169
1-29-2017,88f4fbd642b69fac,190
1-30-2017,34b56ab7,405
1-31-2017,1cc77eae72,167
2-1-2017,1cc77eae72,494
2-2-2017,34b56ab7,187
2-3-2017,88f4fbd642b69fac,435
2-4-2017,88f4fbd642b69fac,50
2-5-2017,1cc77eae72,360
2-6-2017,88f4fbd642b69fac,236
2-7-2017,88f4fbd642b69fac,159
2-8-2017,1cc77eae72,138
2-9-2017,1cc77eae72,299
2-10-2017,3e080b,324
2-11-2017,88f4fbd642b69fac,342
2-12-2017,1cc77eae72,362
2-13-2017,1cc77eae72,111
2-14-2017,1cc77eae72,413
2-15-2017,1cc77eae72,260
2-16-2017,2b5eba53a32699,100
2-17-2017,88f4fbd642b69fac,109
2-18-2017,34b56ab7,228
2-19-2017,34b56ab7,75
2-20-2017,1cc77eae72,489
2-21-2017,1cc77eae72,104
2-22-2017,88f4fbd642b69fac,430
2-23-2017,34b56ab7,419
2-24-2017,34b56ab7,384
2-25-2017,34b56ab7,50
2-26-2017,88f4fbd642b69fac,475
2-27-2017,1cc77eae72,92
2-28-2017,88f4fbd642b69fac,410
3-1-2017,88f4fbd642b69fac,156
3-2-2017,88f4fbd642b69fac,207
3-3-2017,1cc77eae72,344
3-4-2017,1cc77eae72,371
3-5-2017,88f4fbd642b69fac,376
3-6-2017,34b56ab7,92
3-7-2017,88f4fbd642b69fac,281
3-8-2017,88f4fbd642b69fac,443
3-9-2017,88f4fbd642b69fac,463
3-10-2017,88f4fbd642b69fac,278
3-11-2017,34b56ab7,494
3-12-2017,34b56ab7,321
3-13-2017,88f4fbd642b69fac,126
3-14-2017,34b56ab7,67
3-15-2017,34b56ab7,142
3-16-2017,88f4fbd642b69fac,481
3-17-2017,88f4fbd642b69fac,260
3-18-2017,1cc77eae72,498
3-19-2017,1cc77eae72,469
3-20-2017,88f4fbd642b69fac,225
3-21-2017,34b56ab7,354
3-22-2017,88f4fbd642b69fac,369
3-23-2017,88f4fbd642b69fac,192
3-24-2017,34b56ab7,456
3-25-2017,88f4fbd642b69fac,233
